num_evaluations,StochasticHillClimbing2,StochasticHillClimbingNoDictEmpty,LatentCEM_LEAPS_Original,StochasticHillClimbingLLMDictMore,llmDictionaries,StochasticHillClimbingLLMDictRandom
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010.10101010101,0.1234282159669527,0.1237197142853621,0.0660577404922651,0.49700624573946234,0.22629032258064521,0.10463453918309726
2020.20202020202,0.37321056562465216,0.3924234284034927,0.0660577404922651,0.6051563525896423,0.22629032258064521,0.18296823919966815
3030.30303030303,0.43705827035408173,0.4236480057524698,0.0660577404922651,0.7224992734945263,0.22629032258064521,0.30434778947528357
4040.40404040404,0.5061951753952951,0.49057565648788976,0.0660577404922651,0.7224992734945263,0.22629032258064521,0.4936506028309795
5050.50505050505,0.5299809797066214,0.5259713813609853,0.0660577404922651,0.7927512471905512,0.22629032258064521,0.5937239173835659
6060.60606060606,0.6278211716139968,0.5914619049424601,0.0660577404922651,0.8431181833779668,0.22629032258064521,0.5937239173835659
7070.707070707071,0.6428374151083576,0.6204814281678775,0.0660577404922651,0.8705900261091025,0.22629032258064521,0.6371460783445875
8080.80808080808,0.6597071043668346,0.6488200877896637,0.0660577404922651,0.9869008523280683,0.22629032258064521,0.6462918352824409
9090.90909090909,0.7499703488675695,0.7596297487050241,0.0660577404922651,0.9869008523280683,0.22629032258064521,0.678326303577504
10101.0101010101,0.7637241330366356,0.7596297487050241,0.0660577404922651,0.9869008523280683,0.22629032258064521,0.691474792246228
11111.111111111111,0.7637241330366356,0.7596297487050241,0.0660577404922651,0.9911488090388311,0.22629032258064521,0.731260441843339
12121.21212121212,0.8022236273664758,0.8031741845431508,0.0660577404922651,0.9911488090388311,0.22629032258064521,0.8002547898748205
13131.31313131313,0.8022236273664758,0.8031741845431508,0.0660577404922651,0.9911488090388311,0.22629032258064521,0.8002547898748205
14141.414141414141,0.8022236273664758,0.8031741845431508,0.0660577404922651,0.9911488090388311,0.22629032258064521,0.8002547898748205
15151.51515151515,0.8022236273664758,0.8031741845431508,0.0660577404922651,0.9911488090388311,0.22629032258064521,0.8002547898748205
16161.61616161616,0.8277722798160302,0.8031741845431508,0.0660577404922651,0.9911488090388311,0.22629032258064521,0.8002547898748205
17171.71717171717,0.8277722798160302,0.8031741845431508,0.0660577404922651,0.9911488090388311,0.22629032258064521,0.8384346591618692
18181.81818181818,0.8277722798160302,0.8031741845431508,0.0660577404922651,0.9911488090388311,0.22629032258064521,0.8713732340048091
19191.91919191919,0.8277722798160302,0.8031741845431508,0.0660577404922651,0.9911488090388311,0.22629032258064521,0.8713732340048091
20202.0202020202,0.8277722798160302,0.8031741845431508,0.07019890151982748,0.9911488090388311,0.22629032258064521,0.8713732340048091
21212.121212121212,0.8277722798160302,0.8031741845431508,0.07019890151982748,0.9911488090388311,0.22629032258064521,0.8713732340048091
22222.222222222223,0.8277722798160302,0.8031741845431508,0.07019890151982748,0.9911488090388311,0.22629032258064521,0.8713732340048091
23232.32323232323,0.8546279870691226,0.8296321603578601,0.07019890151982748,0.9911488090388311,0.22629032258064521,0.8713732340048091
24242.42424242424,0.8546279870691226,0.8296321603578601,0.07019890151982748,0.9911488090388311,0.22629032258064521,0.8713732340048091
25252.52525252525,0.8546279870691226,0.8296321603578601,0.07419015688011686,0.9911488090388311,0.22629032258064521,0.8970155365936681
26262.62626262626,0.8546279870691226,0.8296321603578601,0.07419015688011686,0.9911488090388311,0.22629032258064521,0.9173283110167846
27272.727272727272,0.879408955469934,0.8560158020723228,0.07419015688011686,0.9911488090388311,0.22629032258064521,0.9499308995556675
28282.828282828283,0.879408955469934,0.8560158020723228,0.07419015688011686,0.9911488090388311,0.22629032258064521,0.9499308995556675
29292.92929292929,0.879408955469934,0.8560158020723228,0.07419015688011686,0.9911488090388311,0.22629032258064521,0.9499308995556675
30303.0303030303,0.879408955469934,0.8560158020723228,0.07419015688011686,0.9911488090388311,0.22629032258064521,0.9499308995556675
